year,standard_week,pest_count,collection_type,temp_max,temp_min,rh_morning,rh_evening,rainfall,wind_speed,sunshine_hours,evaporation,pest_name,location,crop,Pest/Disease,temp_mean,diurnal_temp_range,gdd,rh_mean,rh_differential,high_humidity_persistence,vpd_kpa,week_sin,week_cos,temp_mean_lag1,temp_mean_lag2,rh_mean_lag1,rh_mean_lag2,rainfall_lag1,rainfall_lag2,gdd_lag1,gdd_lag2,pest_count_lag1,pest_count_lag2,outbreak_current,risk_category,outbreak_next_week
2011,21,1.0,Number/Light trap,35.7,26.3,84.6,51.4,8.8,0.0,8.7,0.0,Caseworm,Maruteru,Rice,Unknown,31.0,9.4,21.0,68.0,33.2,0,1.438,0.5681,-0.823,29.5,32.85,59.8,54.85,0.0,0.0,19.5,22.85,0.0,0.0,0,0,0
2011,22,0.0,Number/Light trap,35.4,27.0,84.9,57.9,19.8,0.0,5.4,0.0,Caseworm,Maruteru,Rice,Unknown,31.2,8.4,21.2,71.4,27.0,0,1.3,0.4647,-0.8855,31.0,29.5,68.0,59.8,8.8,0.0,21.0,19.5,1.0,0.0,0,0,0
2011,23,0.0,Number/Light trap,34.6,26.1,85.9,45.7,19.0,0.0,6.4,0.0,Caseworm,Maruteru,Rice,Unknown,30.35,8.5,20.35,65.8,40.2,0,1.48,0.3546,-0.935,31.2,31.0,71.4,68.0,19.8,8.8,21.2,21.0,0.0,1.0,0,0,0
2011,24,0.0,Number/Light trap,32.3,25.3,82.3,50.4,20.5,0.0,3.9,0.0,Caseworm,Maruteru,Rice,Unknown,28.8,7.0,18.8,66.35,31.9,0,1.332,0.2393,-0.9709,30.35,31.2,65.8,71.4,19.0,19.8,20.35,21.2,0.0,0.0,0,0,0
2011,25,0.0,Number/Light trap,35.3,27.3,70.6,39.0,1.0,0.0,5.5,0.0,Caseworm,Maruteru,Rice,Unknown,31.3,8.0,21.3,54.8,31.6,0,2.066,0.1205,-0.9927,28.8,30.35,66.35,65.8,20.5,19.0,18.8,20.35,0.0,0.0,0,0,0
2011,26,0.0,Number/Light trap,34.6,25.9,76.6,43.4,13.4,0.0,3.7,0.0,Caseworm,Maruteru,Rice,Unknown,30.25,8.7,20.25,60.0,33.2,0,1.722,-0.0,-1.0,31.3,28.8,54.8,66.35,1.0,20.5,21.3,18.8,0.0,0.0,0,0,0
2011,27,0.0,Number/Light trap,30.6,23.9,90.7,60.9,69.1,0.0,0.9,0.0,Caseworm,Maruteru,Rice,Unknown,27.25,6.7,17.25,75.8,29.8,1,0.876,-0.1205,-0.9927,30.25,31.3,60.0,54.8,13.4,1.0,20.25,21.3,0.0,0.0,0,0,0
2011,28,0.0,Number/Light trap,31.8,25.6,78.3,61.6,40.4,0.0,0.9,0.0,Caseworm,Maruteru,Rice,Unknown,28.7,6.2,18.7,69.95,16.7,0,1.183,-0.2393,-0.9709,27.25,30.25,75.8,60.0,69.1,13.4,17.25,20.25,0.0,0.0,0,0,0
2011,29,0.0,Number/Light trap,31.4,24.9,85.3,63.1,23.4,0.0,1.6,0.0,Caseworm,Maruteru,Rice,Unknown,28.15,6.5,18.15,74.2,22.2,1,0.984,-0.3546,-0.935,28.7,27.25,69.95,75.8,40.4,69.1,18.7,17.25,0.0,0.0,0,0,0
2011,30,0.0,Number/Light trap,30.6,25.0,81.0,63.1,45.0,0.0,1.6,0.0,Caseworm,Maruteru,Rice,Unknown,27.8,5.6,17.8,72.05,17.9,0,1.044,-0.4647,-0.8855,28.15,28.7,74.2,69.95,23.4,40.4,18.15,18.7,0.0,0.0,0,0,0
2011,31,0.0,Number/Light trap,30.6,24.0,84.6,63.0,130.4,0.0,3.2,0.0,Caseworm,Maruteru,Rice,Unknown,27.3,6.6,17.3,73.8,21.6,0,0.951,-0.5681,-0.823,27.8,28.15,72.05,74.2,45.0,23.4,17.8,18.15,0.0,0.0,0,0,0
2011,32,0.0,Number/Light trap,31.1,24.9,83.1,60.3,5.2,0.0,4.9,0.0,Caseworm,Maruteru,Rice,Unknown,28.0,6.2,18.0,71.7,22.8,0,1.07,-0.6631,-0.7485,27.3,27.8,73.8,72.05,130.4,45.0,17.3,17.8,0.0,0.0,0,0,0
2011,33,0.0,Number/Light trap,29.9,24.5,85.3,72.3,78.6,0.0,2.7,0.0,Caseworm,Maruteru,Rice,Unknown,27.2,5.4,17.2,78.8,13.0,1,0.765,-0.7485,-0.6631,28.0,27.3,71.7,73.8,5.2,130.4,18.0,17.3,0.0,0.0,0,0,1
2011,34,60.0,Number/Light trap,28.7,23.4,90.0,71.6,109.6,0.0,1.1,0.0,Caseworm,Maruteru,Rice,Unknown,26.05,5.3,16.05,80.8,18.4,1,0.647,-0.823,-0.5681,27.2,28.0,78.8,71.7,78.6,5.2,17.2,18.0,0.0,0.0,1,3,0
2011,35,2.0,Number/Light trap,27.2,23.6,83.9,69.1,59.4,0.0,0.9,0.0,Caseworm,Maruteru,Rice,Unknown,25.4,3.6,15.4,76.5,14.8,0,0.762,-0.8855,-0.4647,26.05,27.2,80.8,78.8,109.6,78.6,16.05,17.2,60.0,0.0,0,1,0
2011,36,3.0,Number/Light trap,30.2,25.1,83.1,59.9,1.2,0.0,3.6,0.0,Caseworm,Maruteru,Rice,Unknown,27.65,5.1,17.65,71.5,23.2,0,1.055,-0.935,-0.3546,25.4,26.05,76.5,80.8,59.4,109.6,15.4,16.05,2.0,60.0,0,1,0
2011,37,1.0,Number/Light trap,30.1,25.0,85.4,57.1,8.4,0.0,4.5,0.0,Caseworm,Maruteru,Rice,Unknown,27.55,5.1,17.55,71.25,28.3,0,1.059,-0.9709,-0.2393,27.65,25.4,71.5,76.5,1.2,59.4,17.65,15.4,3.0,2.0,0,0,0
2011,38,1.0,Number/Light trap,30.1,25.9,83.0,54.1,66.0,0.0,5.3,0.0,Caseworm,Maruteru,Rice,Unknown,28.0,4.2,18.0,68.55,28.9,0,1.189,-0.9927,-0.1205,27.55,27.65,71.25,71.5,8.4,1.2,17.55,17.65,1.0,3.0,0,0,1
2011,39,6.0,Number/Light trap,32.9,25.5,76.4,35.7,0.0,0.0,8.1,0.0,Caseworm,Maruteru,Rice,Unknown,29.2,7.4,19.2,56.05,40.7,0,1.781,-1.0,-0.0,28.0,27.55,68.55,71.25,66.0,8.4,18.0,17.55,1.0,1.0,1,3,1
2011,40,16.0,Number/Light trap,32.5,24.3,82.3,38.1,0.0,0.0,8.6,0.0,Caseworm,Maruteru,Rice,Unknown,28.4,8.2,18.4,60.2,44.2,0,1.54,-0.9927,0.1205,29.2,28.0,56.05,68.55,0.0,66.0,19.2,18.0,6.0,1.0,1,3,1
2011,41,9.0,Number/Light trap,30.6,24.9,85.3,53.0,34.8,0.0,6.2,0.0,Caseworm,Maruteru,Rice,Unknown,27.75,5.7,17.75,69.15,32.3,0,1.149,-0.9709,0.2393,28.4,29.2,60.2,56.05,0.0,0.0,18.4,19.2,16.0,6.0,1,3,0
2011,42,3.0,Number/Light trap,32.1,24.2,84.4,38.4,0.0,0.0,8.5,0.0,Caseworm,Maruteru,Rice,Unknown,28.15,7.9,18.15,61.4,46.0,0,1.472,-0.935,0.3546,27.75,28.4,69.15,60.2,34.8,0.0,17.75,18.4,9.0,16.0,0,1,0
2011,43,0.0,Number/Light trap,29.6,23.9,89.1,58.9,90.0,0.0,4.0,0.0,Caseworm,Maruteru,Rice,Unknown,26.75,5.7,16.75,74.0,30.2,0,0.913,-0.8855,0.4647,28.15,27.75,61.4,69.15,0.0,34.8,18.15,17.75,3.0,9.0,0,0,1
2011,44,5.0,Number/Light trap,29.4,23.2,83.7,65.6,0.0,0.0,8.3,0.0,Caseworm,Maruteru,Rice,Unknown,26.3,6.2,16.3,74.65,18.1,0,0.867,-0.823,0.5681,26.75,28.15,74.0,61.4,90.0,0.0,16.75,18.15,0.0,3.0,1,3,1
2011,45,8.0,Number/Light trap,30.7,18.0,83.0,41.4,0.0,0.0,9.0,0.0,Caseworm,Maruteru,Rice,Unknown,24.35,12.7,14.35,62.2,41.6,0,1.152,-0.7485,0.6631,26.3,26.75,74.65,74.0,0.0,90.0,16.3,16.75,5.0,0.0,1,3,0
2011,46,2.0,Number/Light trap,30.9,19.6,82.3,42.3,0.0,0.0,8.5,0.0,Caseworm,Maruteru,Rice,Unknown,25.25,11.3,15.25,62.3,40.0,0,1.212,-0.6631,0.7485,24.35,26.3,62.2,74.65,0.0,0.0,14.35,16.3,8.0,5.0,0,1,1
2011,47,17.0,Number/Light trap,30.4,17.6,82.0,44.6,0.0,0.0,7.9,0.0,Caseworm,Maruteru,Rice,Unknown,24.0,12.8,14.0,63.3,37.4,0,1.095,-0.5681,0.823,25.25,24.35,62.3,62.2,0.0,0.0,15.25,14.35,2.0,8.0,1,3,1
2011,48,6.0,Number/Light trap,31.1,22.0,85.1,42.0,0.0,0.0,6.2,0.0,Caseworm,Maruteru,Rice,Unknown,26.55,9.1,16.55,63.55,43.1,0,1.266,-0.4647,0.8855,24.0,25.25,63.3,62.3,0.0,0.0,14.0,15.25,17.0,2.0,1,3,0
2011,49,2.0,Number/Light trap,30.8,20.1,81.6,42.7,0.0,0.0,6.0,0.0,Caseworm,Maruteru,Rice,Unknown,25.45,10.7,15.45,62.15,38.9,0,1.231,-0.3546,0.935,26.55,24.0,63.55,63.3,0.0,0.0,16.55,14.0,6.0,17.0,0,1,0
2011,50,2.0,Number/Light trap,30.0,18.7,81.7,46.6,0.0,0.0,6.5,0.0,Caseworm,Maruteru,Rice,Unknown,24.35,11.3,14.35,64.15,35.1,0,1.092,-0.2393,0.9709,25.45,26.55,62.15,63.55,0.0,0.0,15.45,16.55,2.0,6.0,0,1,1
2011,51,5.0,Number/Light trap,27.1,17.0,86.5,59.5,0.0,0.0,2.7,0.0,Caseworm,Maruteru,Rice,Unknown,22.05,10.1,12.05,73.0,27.0,0,0.716,-0.1205,0.9927,24.35,25.45,64.15,62.15,0.0,0.0,14.35,15.45,2.0,2.0,1,3,0
2011,52,2.0,Number/Light trap,26.5,16.0,85.4,58.4,0.0,0.0,2.1,0.0,Caseworm,Maruteru,Rice,Unknown,21.25,10.5,11.25,71.9,27.0,0,0.71,0.0,1.0,22.05,24.35,73.0,64.15,0.0,0.0,12.05,14.35,5.0,2.0,0,1,0
1995,1,6.0,Number/Light trap,29.9,17.1,92.6,69.0,0.0,2.9,4.8,19.1,Gall Midge,Maruteru,Rice,Unknown,23.5,12.8,11.5,80.8,23.6,1,0.556,0.1205,0.9927,23.5,23.5,80.8,80.8,0.0,0.0,11.5,11.5,6.0,6.0,1,3,0
1995,2,0.0,Number/Light trap,26.3,19.6,94.0,69.0,8.2,3.0,3.3,19.9,Gall Midge,Maruteru,Rice,Unknown,22.95,6.7,10.95,81.5,25.0,1,0.518,0.2393,0.9709,23.5,22.95,80.8,81.5,0.0,8.2,11.5,10.95,6.0,0.0,0,0,0
1995,3,0.0,Number/Light trap,25.4,17.1,90.7,68.0,10.2,4.2,6.4,18.4,Gall Midge,Maruteru,Rice,Unknown,21.25,8.3,9.25,79.35,22.7,1,0.521,0.3546,0.935,22.95,23.5,81.5,80.8,8.2,0.0,10.95,11.5,0.0,6.0,0,0,1
1995,4,2.0,Number/Light trap,27.5,17.0,93.7,70.0,0.0,4.1,7.4,17.1,Gall Midge,Maruteru,Rice,Unknown,22.25,10.5,10.25,81.85,23.7,1,0.487,0.4647,0.8855,21.25,22.95,79.35,81.5,10.2,8.2,9.25,10.95,0.0,0.0,1,3,1
1995,5,155.0,Number/Light trap,27.3,16.5,90.6,68.0,0.0,3.0,6.8,20.0,Gall Midge,Maruteru,Rice,Unknown,21.9,10.8,9.9,79.3,22.6,1,0.544,0.5681,0.823,22.25,21.25,81.85,79.35,0.0,10.2,10.25,9.25,2.0,0.0,1,3,1
1995,6,215.0,Number/Light trap,27.6,17.6,89.6,67.0,0.0,3.6,8.7,20.6,Gall Midge,Maruteru,Rice,Unknown,22.6,10.0,10.6,78.3,22.6,1,0.595,0.6631,0.7485,21.9,22.25,79.3,81.85,0.0,0.0,9.9,10.25,155.0,2.0,1,3,1
1995,7,38.0,Number/Light trap,29.9,18.0,93.8,64.0,0.0,5.1,8.7,21.1,Gall Midge,Maruteru,Rice,Unknown,23.95,11.9,11.95,78.9,29.8,1,0.628,0.7485,0.6631,22.6,21.9,78.3,79.3,0.0,0.0,10.6,9.9,215.0,155.0,1,3,1
1995,8,126.0,Number/Light trap,30.2,19.8,93.1,62.0,0.0,6.4,9.0,22.2,Gall Midge,Maruteru,Rice,Unknown,25.0,10.4,13.0,77.55,31.1,1,0.711,0.823,0.5681,23.95,22.6,78.9,78.3,0.0,0.0,11.95,10.6,38.0,215.0,1,3,1
1995,9,1065.0,Number/Light trap,30.3,19.1,92.7,62.0,0.0,5.6,9.3,24.4,Gall Midge,Maruteru,Rice,Unknown,24.7,11.2,12.7,77.35,30.7,1,0.705,0.8855,0.4647,25.0,23.95,77.55,78.9,0.0,0.0,13.0,11.95,126.0,38.0,1,3,1
1995,10,693.0,Number/Light trap,31.6,20.2,94.9,64.0,0.0,6.0,8.5,22.9,Gall Midge,Maruteru,Rice,Unknown,25.9,11.4,13.9,79.45,30.9,1,0.687,0.935,0.3546,24.7,25.0,77.35,77.55,0.0,0.0,12.7,13.0,1065.0,126.0,1,3,1
1995,11,63.0,Number/Light trap,31.6,20.5,89.5,62.0,0.0,5.9,9.2,23.8,Gall Midge,Maruteru,Rice,Unknown,26.05,11.1,14.05,75.75,27.5,1,0.818,0.9709,0.2393,25.9,24.7,79.45,77.35,0.0,0.0,13.9,12.7,693.0,1065.0,1,3,1
1995,12,500.0,Number/Light trap,34.1,20.8,87.7,65.0,0.0,5.4,8.6,25.7,Gall Midge,Maruteru,Rice,Unknown,27.45,13.3,15.45,76.35,22.7,1,0.866,0.9927,0.1205,26.05,25.9,75.75,79.45,0.0,0.0,14.05,13.9,63.0,693.0,1,3,1
1995,13,110.0,Number/Light trap,33.4,20.5,88.9,60.0,0.0,6.7,8.6,28.4,Gall Midge,Maruteru,Rice,Unknown,26.95,12.9,14.95,74.45,28.9,1,0.908,1.0,-0.0,27.45,26.05,76.35,75.75,0.0,0.0,15.45,14.05,500.0,63.0,1,3,1
1995,14,30.0,Number/Light trap,33.1,20.1,87.2,58.0,0.0,5.6,8.5,30.7,Gall Midge,Maruteru,Rice,Unknown,26.6,13.0,14.6,72.6,29.2,0,0.954,0.9927,-0.1205,26.95,27.45,74.45,76.35,0.0,0.0,14.95,15.45,110.0,500.0,1,3,0
1995,15,0.0,Number/Light trap,33.2,20.9,87.1,55.0,0.0,5.9,9.7,32.8,Gall Midge,Maruteru,Rice,Unknown,27.05,12.3,15.05,71.05,32.1,0,1.035,0.9709,-0.2393,26.6,26.95,72.6,74.45,0.0,0.0,14.6,14.95,30.0,110.0,0,0,0
1995,16,0.0,Number/Light trap,34.6,21.5,86.5,56.0,0.0,5.1,9.4,34.1,Gall Midge,Maruteru,Rice,Unknown,28.05,13.1,16.05,71.25,30.5,0,1.09,0.935,-0.3546,27.05,26.6,71.05,72.6,0.0,0.0,15.05,14.6,0.0,30.0,0,0,0
1995,17,0.0,Number/Light trap,35.0,22.5,83.9,58.0,0.0,5.3,8.7,35.2,Gall Midge,Maruteru,Rice,Unknown,28.75,12.5,16.75,70.95,25.9,0,1.147,0.8855,-0.4647,28.05,27.05,71.25,71.05,0.0,0.0,16.05,15.05,0.0,0.0,0,0,0
1995,18,0.0,Number/Light trap,35.4,22.7,85.5,60.0,0.0,4.2,9.6,33.2,Gall Midge,Maruteru,Rice,Unknown,29.05,12.7,17.05,72.75,25.5,1,1.095,0.823,-0.5681,28.75,28.05,70.95,71.25,0.0,0.0,16.75,16.05,0.0,0.0,0,0,1
1995,19,2.0,Number/Light trap,34.8,23.4,88.4,55.0,16.0,3.0,9.9,33.3,Gall Midge,Maruteru,Rice,Unknown,29.1,11.4,17.1,71.7,33.4,0,1.14,0.7485,-0.6631,29.05,28.75,72.75,70.95,0.0,0.0,17.05,16.75,0.0,0.0,1,3,1
1995,20,4.0,Number/Light trap,28.4,22.9,9.3,54.0,332.0,2.9,0.7,39.8,Gall Midge,Maruteru,Rice,Unknown,25.65,5.5,13.65,31.65,-44.7,0,2.25,0.6631,-0.7485,29.1,29.05,71.7,72.75,16.0,0.0,17.1,17.05,2.0,0.0,1,3,0
1995,21,0.0,Number/Light trap,34.3,25.6,85.9,59.0,0.0,2.1,7.7,46.4,Gall Midge,Maruteru,Rice,Unknown,29.95,8.7,17.95,72.45,26.9,0,1.166,0.5681,-0.823,25.65,29.1,31.65,71.7,332.0,16.0,13.65,17.1,4.0,2.0,0,0,0
1995,22,0.0,Number/Light trap,35.3,25.2,96.9,55.0,0.0,1.6,7.5,41.7,Gall Midge,Maruteru,Rice,Unknown,30.25,10.1,18.25,75.95,41.9,0,1.035,0.4647,-0.8855,29.95,25.65,72.45,31.65,0.0,332.0,17.95,13.65,0.0,4.0,0,0,1
1995,23,8.0,Number/Light trap,36.2,27.1,88.0,57.0,0.0,2.0,2.9,42.3,Gall Midge,Maruteru,Rice,Unknown,31.65,9.1,19.65,72.5,31.0,0,1.282,0.3546,-0.935,30.25,29.95,75.95,72.45,0.0,0.0,18.25,17.95,0.0,0.0,1,3,0
1995,24,0.0,Number/Light trap,38.0,26.9,81.0,63.0,0.0,1.6,5.1,33.7,Gall Midge,Maruteru,Rice,Unknown,32.45,11.1,20.45,72.0,18.0,0,1.366,0.2393,-0.9709,31.65,30.25,72.5,75.95,0.0,0.0,19.65,18.25,8.0,0.0,0,0,1
1995,25,174.0,Number/Light trap,33.6,24.7,88.7,67.0,24.0,1.8,4.6,37.0,Gall Midge,Maruteru,Rice,Unknown,29.15,8.9,17.15,77.85,21.7,1,0.895,0.1205,-0.9927,32.45,31.65,72.0,72.5,0.0,0.0,20.45,19.65,0.0,8.0,1,3,1
1995,26,4.0,Number/Light trap,31.2,24.6,88.0,69.0,48.0,2.0,2.0,38.8,Gall Midge,Maruteru,Rice,Unknown,27.9,6.6,15.9,78.5,19.0,1,0.808,-0.0,-1.0,29.15,32.45,77.85,72.0,24.0,0.0,17.15,20.45,174.0,0.0,1,3,0
1995,27,0.0,Number/Light trap,34.1,26.1,86.3,72.0,5.0,1.7,5.6,35.3,Gall Midge,Maruteru,Rice,Unknown,30.1,8.0,18.1,79.15,14.3,1,0.89,-0.1205,-0.9927,27.9,29.15,78.5,77.85,48.0,24.0,15.9,17.15,4.0,174.0,0,0,0
1995,28,0.0,Number/Light trap,31.1,23.3,89.6,72.0,54.0,2.3,3.2,29.5,Gall Midge,Maruteru,Rice,Unknown,27.2,7.8,15.2,80.8,17.6,1,0.693,-0.2393,-0.9709,30.1,27.9,79.15,78.5,5.0,48.0,18.1,15.9,0.0,4.0,0,0,1
1995,29,78.0,Number/Light trap,28.6,22.1,92.9,73.0,155.0,1.7,0.0,27.5,Gall Midge,Maruteru,Rice,Unknown,25.35,6.5,13.35,82.95,19.9,1,0.551,-0.3546,-0.935,27.2,30.1,80.8,79.15,54.0,5.0,15.2,18.1,0.0,0.0,1,3,1
1995,30,87.0,Number/Light trap,30.8,23.7,92.0,78.0,53.0,1.7,5.0,28.6,Gall Midge,Maruteru,Rice,Unknown,27.25,7.1,15.25,85.0,14.0,1,0.543,-0.4647,-0.8855,25.35,27.2,82.95,80.8,155.0,54.0,13.35,15.2,78.0,0.0,1,3,1
1995,31,90.0,Number/Light trap,32.6,24.9,88.7,76.0,40.0,2.1,4.5,28.0,Gall Midge,Maruteru,Rice,Unknown,28.75,7.7,16.75,82.35,12.7,1,0.697,-0.5681,-0.823,27.25,25.35,85.0,82.95,53.0,155.0,15.25,13.35,87.0,78.0,1,3,1
1995,32,151.0,Number/Light trap,31.5,24.5,91.2,76.0,39.0,1.8,4.0,24.1,Gall Midge,Maruteru,Rice,Unknown,28.0,7.0,16.0,83.6,15.2,1,0.62,-0.6631,-0.7485,28.75,27.25,82.35,85.0,40.0,53.0,16.75,15.25,90.0,87.0,1,3,1
1995,33,430.0,Number/Light trap,32.8,24.0,88.1,73.0,37.0,1.9,6.6,28.2,Gall Midge,Maruteru,Rice,Unknown,28.4,8.8,16.4,80.55,15.1,1,0.752,-0.7485,-0.6631,28.0,28.75,83.6,82.35,39.0,40.0,16.0,16.75,151.0,90.0,1,3,1
1995,34,2347.0,Number/Light trap,30.1,23.8,92.3,78.0,68.0,2.1,2.8,23.0,Gall Midge,Maruteru,Rice,Unknown,26.95,6.3,14.95,85.15,14.3,1,0.528,-0.823,-0.5681,28.4,28.0,80.55,83.6,37.0,39.0,16.4,16.0,430.0,151.0,1,3,1
1995,35,1053.0,Number/Light trap,30.5,24.2,89.2,76.0,56.0,2.5,2.7,24.9,Gall Midge,Maruteru,Rice,Unknown,27.35,6.3,15.35,82.6,13.2,1,0.633,-0.8855,-0.4647,26.95,28.4,85.15,80.55,68.0,37.0,14.95,16.4,2347.0,430.0,1,3,1
1995,36,1213.0,Number/Light trap,30.2,24.1,88.9,75.0,17.0,3.0,6.5,25.6,Gall Midge,Maruteru,Rice,Unknown,27.15,6.1,15.15,81.95,13.9,1,0.649,-0.935,-0.3546,27.35,26.95,82.6,85.15,56.0,68.0,15.35,14.95,1053.0,2347.0,1,3,1
1995,37,563.0,Number/Light trap,31.2,23.8,90.6,75.0,33.0,2.9,5.4,24.7,Gall Midge,Maruteru,Rice,Unknown,27.5,7.4,15.5,82.8,15.6,1,0.631,-0.9709,-0.2393,27.15,27.35,81.95,82.6,17.0,56.0,15.15,15.35,1213.0,1053.0,1,3,1
1995,38,458.0,Number/Light trap,30.3,22.9,93.3,76.0,100.0,2.1,4.2,23.9,Gall Midge,Maruteru,Rice,Unknown,26.6,7.4,14.6,84.65,17.3,1,0.535,-0.9927,-0.1205,27.5,27.15,82.8,81.95,33.0,17.0,15.5,15.15,563.0,1213.0,1,3,1
1995,39,185.0,Number/Light trap,31.4,23.8,91.3,75.0,14.0,1.6,3.2,23.2,Gall Midge,Maruteru,Rice,Unknown,27.6,7.6,15.6,83.15,16.3,1,0.622,-1.0,-0.0,26.6,27.5,84.65,82.8,100.0,33.0,14.6,15.5,458.0,563.0,1,3,1
1995,40,2280.0,Number/Light trap,31.2,23.1,92.6,76.0,51.0,2.0,3.5,21.1,Gall Midge,Maruteru,Rice,Unknown,27.15,8.1,15.15,84.3,16.6,1,0.565,-0.9927,0.1205,27.6,26.6,83.15,84.65,14.0,100.0,15.6,14.6,185.0,458.0,1,3,1
1995,41,1490.0,Number/Light trap,28.6,22.3,92.6,72.0,227.0,1.6,2.6,18.8,Gall Midge,Maruteru,Rice,Unknown,25.45,6.3,13.45,82.3,20.6,1,0.576,-0.9709,0.2393,27.15,27.6,84.3,83.15,51.0,14.0,15.15,15.6,2280.0,185.0,1,3,1
1995,42,296.0,Number/Light trap,39.1,22.2,90.9,74.0,93.0,1.8,4.5,19.5,Gall Midge,Maruteru,Rice,Unknown,30.65,16.9,18.65,82.45,16.9,1,0.773,-0.935,0.3546,25.45,27.15,82.3,84.3,227.0,51.0,13.45,15.15,1490.0,2280.0,1,3,1
1995,43,1280.0,Number/Light trap,30.6,20.7,89.9,74.0,5.0,2.0,6.9,20.0,Gall Midge,Maruteru,Rice,Unknown,25.65,9.9,13.65,81.95,15.9,1,0.594,-0.8855,0.4647,30.65,25.45,82.45,82.3,93.0,227.0,18.65,13.45,296.0,1490.0,1,3,1
1995,44,443.0,Number/Light trap,30.4,20.5,88.7,76.0,4.6,1.7,6.8,16.7,Gall Midge,Maruteru,Rice,Unknown,25.45,9.9,13.45,82.35,12.7,1,0.574,-0.823,0.5681,25.65,30.65,81.95,82.45,5.0,93.0,13.65,18.65,1280.0,296.0,1,3,0
1995,45,0.0,Number/Light trap,31.1,20.7,90.7,70.0,4.0,2.3,7.7,17.3,Gall Midge,Maruteru,Rice,Unknown,25.9,10.4,13.9,80.35,20.7,1,0.657,-0.7485,0.6631,25.45,25.65,82.35,81.95,4.6,5.0,13.45,13.65,443.0,1280.0,0,0,0
1995,46,0.0,Number/Light trap,31.3,20.4,91.5,64.0,1.0,1.7,6.9,20.4,Gall Midge,Maruteru,Rice,Unknown,25.85,10.9,13.85,77.75,27.5,1,0.741,-0.6631,0.7485,25.9,25.45,80.35,82.35,4.0,4.6,13.9,13.45,0.0,443.0,0,0,0
1995,47,0.0,Number/Light trap,29.9,20.3,87.4,64.0,0.0,1.7,4.3,20.8,Gall Midge,Maruteru,Rice,Unknown,25.1,9.6,13.1,75.7,23.4,1,0.774,-0.5681,0.823,25.85,25.9,77.75,80.35,1.0,4.0,13.85,13.9,0.0,0.0,0,0,0
1995,48,0.0,Number/Light trap,29.8,19.1,89.4,65.0,0.0,2.1,6.6,19.7,Gall Midge,Maruteru,Rice,Unknown,24.45,10.7,12.45,77.2,24.4,1,0.699,-0.4647,0.8855,25.1,25.85,75.7,77.75,0.0,1.0,13.1,13.85,0.0,0.0,0,0,1
1995,49,221.0,Number/Light trap,29.5,18.7,92.0,67.0,0.0,1.8,5.4,19.7,Gall Midge,Maruteru,Rice,Unknown,24.1,10.8,12.1,79.5,25.0,1,0.615,-0.3546,0.935,24.45,25.1,77.2,75.7,0.0,0.0,12.45,13.1,0.0,0.0,1,3,1
1995,50,123.0,Number/Light trap,27.8,17.2,91.6,65.0,0.0,1.9,5.9,18.3,Gall Midge,Maruteru,Rice,Unknown,22.5,10.6,10.5,78.3,26.6,1,0.591,-0.2393,0.9709,24.1,24.45,79.5,77.2,0.0,0.0,12.1,12.45,221.0,0.0,1,3,1
1995,51,136.0,Number/Light trap,28.6,18.4,92.0,67.0,0.0,2.1,6.1,17.3,Gall Midge,Maruteru,Rice,Unknown,23.5,10.2,11.5,79.5,25.0,1,0.594,-0.1205,0.9927,22.5,24.1,78.3,79.5,0.0,0.0,10.5,12.1,123.0,221.0,1,3,1
1995,52,98.0,Number/Light trap,27.6,18.4,89.7,70.0,0.0,2.5,5.4,20.7,Gall Midge,Maruteru,Rice,Unknown,23.0,9.2,11.0,79.85,19.7,1,0.566,0.0,1.0,23.5,22.5,79.5,78.3,0.0,0.0,11.5,10.5,136.0,123.0,1,3,1
1996,1,20.0,Number/Light trap,27.6,18.3,89.4,69.0,0.0,2.6,7.5,19.1,Gall Midge,Maruteru,Rice,Unknown,22.95,9.3,10.95,79.2,20.4,1,0.583,0.1205,0.9927,23.0,23.5,79.85,79.5,0.0,0.0,11.0,11.5,98.0,136.0,1,3,1
1996,2,64.0,Number/Light trap,28.7,18.8,92.5,69.0,1.2,2.6,7.4,19.9,Gall Midge,Maruteru,Rice,Unknown,23.75,9.9,11.75,80.75,23.5,1,0.566,0.2393,0.9709,22.95,23.0,79.2,79.85,0.0,0.0,10.95,11.0,20.0,98.0,1,3,1
1996,3,88.0,Number/Light trap,29.7,19.0,92.0,68.0,0.0,1.9,9.1,18.4,Gall Midge,Maruteru,Rice,Unknown,24.35,10.7,12.35,80.0,24.0,1,0.609,0.3546,0.935,23.75,22.95,80.75,79.2,1.2,0.0,11.75,10.95,64.0,20.0,1,3,1
1996,4,104.0,Number/Light trap,29.1,18.4,92.0,70.0,0.0,2.0,8.1,17.1,Gall Midge,Maruteru,Rice,Unknown,23.75,10.7,11.75,81.0,22.0,1,0.558,0.4647,0.8855,24.35,23.75,80.0,80.75,0.0,1.2,12.35,11.75,88.0,64.0,1,3,1
1996,5,115.0,Number/Light trap,28.6,18.1,91.5,68.0,0.0,1.8,8.2,20.0,Gall Midge,Maruteru,Rice,Unknown,23.35,10.5,11.35,79.75,23.5,1,0.581,0.5681,0.823,23.75,24.35,81.0,80.0,0.0,0.0,11.75,12.35,104.0,88.0,1,3,1
